"","YEAR","MONTH","DAY","RHD","TMAX","TMIN","RAIN","WV","RAD"
"3718",1994,3,6,6.69,39.29,22.68,0,3.34,23.2
"3719",1994,3,7,5.75,40.51,21,0,3.27,22.41
"3720",1994,3,8,8.5,41.6,21.91,0,3.48,24.72
"3721",1994,3,9,9.5,40.83,22.73,0,3.27,22.14
"3722",1994,3,10,9.75,39.61,21.72,0,4.83,20.85
"3723",1994,3,11,11.62,37.59,22.72,0,4.91,22.7
"3724",1994,3,12,13.69,37.73,22.3,0,5.46,22.71
"3725",1994,3,13,13.06,38.48,21.53,0,6.38,23.34
"3726",1994,3,14,13.44,39.38,21.84,0,6.2,23.49
"3727",1994,3,15,12.69,40.51,21.93,0,5.46,22.94
"3728",1994,3,16,11.12,40.35,22.29,0,6.27,23.18
"3729",1994,3,17,13.06,39.83,20.19,0,4.42,21.41
"3730",1994,3,18,11.56,40.16,21,0,3.98,22.08
"3731",1994,3,19,9.5,41.05,21.79,0,4.39,22.43
"3732",1994,3,20,8.19,42.04,21.83,0,4.79,23.54
"3733",1994,3,21,11.25,40.77,22.73,0,5.14,22.21
"3734",1994,3,22,13.69,40.38,23.64,0,4.49,26.28
"3735",1994,3,23,14.12,40.33,25.4,0,4.12,27.53
"3736",1994,3,24,9.31,41.39,23.6,0,6.9,23.3
"3737",1994,3,25,7.75,40.92,20.19,0,6.05,26.09
"3738",1994,3,26,10,40,20.87,0,5.56,23.6
"3739",1994,3,27,8.06,40.18,20.7,0,4.92,24.01
"3740",1994,3,28,8.31,41.07,19.52,0,3.8,24.32
"3741",1994,3,29,7.81,41.43,21,0,4.59,24.17
"3742",1994,3,30,8,41.35,20.85,0,4.7,24.37
"3743",1994,3,31,10.75,41.25,23.52,0,6.15,24.36
"3744",1994,4,1,10.38,40.81,22.94,0,4.74,24.87
"3745",1994,4,2,10,40.52,22.57,0,3.07,22.93
"3746",1994,4,3,41.94,37.3,25.01,0.28,3.9,26.76
"3747",1994,4,4,46.62,35.87,25.83,0.63,4.77,26.78
"3748",1994,4,5,45.44,36.05,25.96,0.38,3.64,26.84
"3749",1994,4,6,38.12,37.98,26.12,1.28,4.25,26.88
"3750",1994,4,7,21.62,40.26,26.94,0,6.23,26.76
"3751",1994,4,8,16.62,40.82,26.04,0,6.1,23.03
"3752",1994,4,9,22.69,40.8,25.19,0,3.13,22.71
"3753",1994,4,10,23.75,42.65,28.55,6.17,2.98,21.7
"3754",1994,4,11,46.69,38.98,26.55,5.48,3.34,23.45
"3755",1994,4,12,67.69,31.4,25.8,1.66,3.55,26.93
"3756",1994,4,13,58.19,37.55,24.92,4.51,3.73,27.48
"3757",1994,4,14,62.5,35.4,25.27,2.24,4.02,27.15
"3758",1994,4,15,59.19,36.01,24.76,0,3.06,27.34
"3759",1994,4,16,44.56,40.87,26.06,0,2.38,26.32
"3760",1994,4,17,43.06,41.11,25.37,0.37,2.71,26.81
"3761",1994,4,18,35.62,42.01,24.85,0.01,2.79,25.88
"3762",1994,4,19,17.38,42.3,25.55,0,1.99,26.24
"3763",1994,4,20,25.88,42.23,25.28,0.06,1.87,26.38
"3764",1994,4,21,44.31,38.78,26.83,0.01,4.41,26.88
"3765",1994,4,22,32.75,42.69,28.99,0.01,2.88,27.5
"3766",1994,4,23,43.38,41.02,25.98,0,4.92,25.77
"3767",1994,4,24,41.5,41.18,26.59,0.04,4.01,26.86
"3768",1994,4,25,36.62,42.51,26.3,0.01,4.52,25.11
"3769",1994,4,26,49.44,37.89,26.89,0.82,6.16,26.13
"3770",1994,4,27,51.44,37.82,26.53,2.65,5.67,26.29
"3771",1994,4,28,66.56,32.67,26.01,7.52,4.23,26.59
"3772",1994,4,29,56.31,35.72,24.56,1.51,3.12,26.55
"3773",1994,4,30,57,36.93,24.61,3.96,2.62,26.38
"3774",1994,5,1,64.44,31.73,25.41,1,3.35,26.59
"3775",1994,5,2,53.06,37.43,23.93,0.51,3.67,24.48
"3776",1994,5,3,49,37.43,25.68,0.52,3.84,25.07
"3777",1994,5,4,40.38,38.58,24.51,0.01,3.46,23.88
"3778",1994,5,5,36.5,38.3,23.93,0.02,3.89,22.26
"3779",1994,5,6,27.75,38.58,24.46,0,2.23,21.91
"3780",1994,5,7,31.25,40.24,25.12,0,3.13,21.58
"3781",1994,5,8,43.06,37.31,27.05,0.43,3.59,26.14
"3782",1994,5,9,40.5,40.6,28.1,0.16,3.17,25.15
"3783",1994,5,10,51.25,35.35,28.46,0.46,4.89,25.85
"3784",1994,5,11,52.56,35.53,26.94,0.6,2.84,25.61
"3785",1994,5,12,51.06,35.73,26.44,0.64,3.77,25.63
"3786",1994,5,13,49.12,38.75,26.26,0.35,4.71,26.08
"3787",1994,5,14,46.06,39.65,26.37,0.21,4.86,25.99
"3788",1994,5,15,42.81,40.76,27.5,0.47,4.18,25.53
"3789",1994,5,16,46.62,39.44,27.34,0.83,5.24,25.49
"3790",1994,5,17,43.31,39.66,27.13,0.07,3.88,25.89
"3791",1994,5,18,36.5,41.42,27.94,0.02,2.98,25.39
"3792",1994,5,19,50.38,35.65,27.95,0.65,4.84,25.39
"3793",1994,5,20,52,37.01,25.55,0.71,4.33,26.02
"3794",1994,5,21,50.81,37.58,26.63,2.22,4.15,25.59
"3795",1994,5,22,51.75,38.44,26.52,2.9,3.64,25.37
"3796",1994,5,23,66.25,31.17,25.82,3.73,4.56,25.01
"3797",1994,5,24,62.62,33.23,24.71,0.21,4.01,25.85
"3798",1994,5,25,52,37.87,24.71,1.82,3.47,25.65
"3799",1994,5,26,68.31,31.01,24.86,3.24,3.78,25.57
"3800",1994,5,27,72.44,30.7,24.16,7.09,1.49,25.62
"3801",1994,5,28,63.75,33.7,23.74,2.38,1.93,25.55
"3802",1994,5,29,53.38,37.61,24.51,2.94,2.87,25.26
"3803",1994,5,30,57.62,37.12,24.02,3.88,4.3,24.48
"3804",1994,5,31,55.31,37.46,24.5,0.99,3.35,25.29
"3805",1994,6,1,65,32.54,24.98,0.51,3.91,25.92
"3806",1994,6,2,69.94,30.89,23.81,3.41,3.23,25.63
"3807",1994,6,3,69,30.46,24.48,0.39,1.51,25.34
"3808",1994,6,4,57.88,36.62,23.76,1.21,3.4,24.13
"3809",1994,6,5,68.81,32.51,25.2,8.78,4,23.84
"3810",1994,6,6,62.56,35.68,24.23,0.05,2.75,24.71
"3811",1994,6,7,67.06,34.3,23.94,9.68,4.43,22.55
"3812",1994,6,8,74.75,31.24,23.58,9.9,4.72,25
"3813",1994,6,9,59.56,34.68,23.14,0.2,3.8,23.62
"3814",1994,6,10,63.81,32.8,22.84,8.36,4.4,25.72
"3815",1994,6,11,65.38,33.18,21.81,7.05,3.29,24.67
"3816",1994,6,12,56.56,35.74,22.48,3.7,2.78,23.89
"3817",1994,6,13,59.31,36.46,23.13,4.83,3.73,22.61
"3818",1994,6,14,62.56,35.86,22.76,1.05,5.43,22.82
"3819",1994,6,15,63,34.9,23.44,0.08,4.77,24.37
"3820",1994,6,16,65.19,32.63,23.88,3.67,2.38,22.96
"3821",1994,6,17,70.94,30.58,23.37,4.7,2.92,24.62
"3822",1994,6,18,67.19,32.55,22.76,3.19,2.67,24.94
"3823",1994,6,19,61.69,35.16,23.35,2.46,3,24.74
"3824",1994,6,20,61.31,35.83,23.23,0.25,3.09,20.73
"3825",1994,6,21,57.81,36.2,23.94,0.25,3.11,21.82
"3826",1994,6,22,58.31,36.99,23.85,0,4.27,21.43
"3827",1994,6,23,61.12,35.48,22.69,0.21,4.38,24.56
"3828",1994,6,24,66.19,31.61,23.41,0.33,3.7,23.19
"3829",1994,6,25,60.88,31.99,23.51,7.28,1.32,24.81
"3830",1994,6,26,56.56,36.44,23.49,3.96,1.98,24.75
"3831",1994,6,27,56.94,36.9,23.76,2.47,2.83,23.77
"3832",1994,6,28,65.19,34.12,23.45,4.02,5.52,23.74
"3833",1994,6,29,66,33.8,23.44,4.04,3.86,23.31
"3834",1994,6,30,62.5,34.01,22.63,1.07,3.52,23
"3835",1994,7,1,69.5,32.39,22.45,15.66,3.94,24.78
"3836",1994,7,2,74.31,30.71,22.23,13.7,3.46,20.99
"3837",1994,7,3,76.69,31.18,22.34,29.01,3.75,22.85
"3838",1994,7,4,80.12,28.3,21.4,16.24,2.95,23.35
"3839",1994,7,5,77.5,29.5,21.04,5.88,3.89,22.57
"3840",1994,7,6,74.62,31.44,21.6,1.43,2.99,24.12
"3841",1994,7,7,73.44,31.94,22.26,3.04,3.02,20.05
"3842",1994,7,8,76.31,30,22.34,2.2,3.71,21.13
"3843",1994,7,9,73.88,31.64,21.56,2.53,2.83,22.29
"3844",1994,7,10,75.44,31.41,22.76,5.1,3.31,23.5
"3845",1994,7,11,74.44,32.32,21.8,1.03,3.89,24.07
"3846",1994,7,12,85.06,27.42,22.26,15.09,3.65,22.1
"3847",1994,7,13,77,29.37,21.33,3.55,3.68,22.08
"3848",1994,7,14,80.19,27.09,21.51,2.97,2.67,20.82
"3849",1994,7,15,73,32.39,21.49,0.32,2.61,24.92
"3850",1994,7,16,78.06,30.93,21.47,10.37,3.38,24.01
"3851",1994,7,17,79.44,30.15,21.6,12.78,2.84,20.94
"3852",1994,7,18,81.5,28.62,22.06,10.82,3.4,21.92
"3853",1994,7,19,81.56,29.31,20.95,81.97,2.25,23.35
"3854",1994,7,20,89.56,26.06,22.21,23.49,2.36,21.26
"3855",1994,7,21,88.44,26.72,21.86,3.26,2.42,24.08
"3856",1994,7,22,87.06,28.27,21.26,4.9,3.44,23.22
"3857",1994,7,23,85.88,29.32,21.08,4.2,2.88,22.81
"3858",1994,7,24,82.81,29.75,21.63,5.91,3.4,23.86
"3859",1994,7,25,83.88,29.26,21.73,5.2,3.58,22.33
"3860",1994,7,26,80.44,28.12,21.09,1.82,3.07,19.88
"3861",1994,7,27,81.12,30.33,21.37,2.66,2.88,23.1
"3862",1994,7,28,85.94,28.33,21.9,6.98,3.22,21.85
"3863",1994,7,29,87.44,26.93,21.97,7.62,3.79,22.2
"3864",1994,7,30,88.69,27.14,21.86,7.79,3.31,23.28
"3865",1994,7,31,83.38,29.32,21.76,0.49,2.85,24.79
"3866",1994,8,1,89.44,26.54,21.65,3.47,2.95,22.29
"3867",1994,8,2,88.69,26.42,21.78,14.83,3.5,22.52
"3868",1994,8,3,87.75,27.3,21.12,12.79,3.47,22.7
"3869",1994,8,4,90.25,26.4,21.2,23.15,3,22.72
"3870",1994,8,5,89.19,27.27,20.87,50.76,3.53,23.94
"3871",1994,8,6,90.31,26.33,21.48,9.88,4.28,24.7
"3872",1994,8,7,87.88,26.91,20.62,3.98,3.8,21.63
"3873",1994,8,8,85.25,28.98,20.14,5.04,2.68,22.96
"3874",1994,8,9,89.94,26.39,22.05,17.94,1.98,24.75
"3875",1994,8,10,88.44,26.61,21.08,8.88,2.2,22.58
"3876",1994,8,11,86.62,28.13,20.58,5.31,2.88,22.64
"3877",1994,8,12,87.44,27.02,21.15,9.07,2.66,23.14
"3878",1994,8,13,91.31,25.33,21.12,12.37,2.76,24.43
"3879",1994,8,14,85.88,28.66,20.14,15.37,2.21,20.69
"3880",1994,8,15,86.56,27.27,21.95,30.52,1.48,23.88
"3881",1994,8,16,85.06,27.94,21.58,5.6,2.59,25.13
"3882",1994,8,17,86.75,28.39,20.99,12.5,2.43,23.92
"3883",1994,8,18,86.31,28.78,21.88,12.02,2.19,25.23
"3884",1994,8,19,89.62,26.51,22.03,5.07,1.52,23.37
"3885",1994,8,20,88.44,27.24,21.44,8.08,2.48,23.27
"3886",1994,8,21,87.06,27.25,20.98,7.2,2.05,23.34
"3887",1994,8,22,88,27.69,21.18,4.82,2.16,24.35
"3888",1994,8,23,91.06,26.42,21.23,10.34,2.84,23.77
"3889",1994,8,24,91.19,27.48,21.17,8.9,3.02,23.86
"3890",1994,8,25,91.44,27.12,21.53,4.27,4.36,23.75
"3891",1994,8,26,86,27.62,20.19,2.82,2.89,23.17
"3892",1994,8,27,86.94,27.65,21.05,6.91,2.54,22.59
"3893",1994,8,28,89.31,27.02,21.65,9.05,2.39,24.97
"3894",1994,8,29,86.38,27.73,20.58,12.68,1.63,25.79
"3895",1994,8,30,82.62,28.23,21.49,5.72,1.66,25.18
"3896",1994,8,31,82.06,28.65,22.24,18.04,1.29,24.67
"3897",1994,9,1,87.94,27.12,21.78,9.41,2.21,23.83
"3898",1994,9,2,82.62,28.26,21.01,8.29,1.64,23.84
"3899",1994,9,3,89.75,26.08,21.24,9.75,1.98,22.84
"3900",1994,9,4,88.12,27.77,21.51,4.21,3.21,23.98
"3901",1994,9,5,91.06,26.77,20.83,9.47,3.45,24.53
"3902",1994,9,6,92.5,25.75,21.3,12.41,2.7,24.14
"3903",1994,9,7,88.56,27.63,20.5,13.88,2.95,24.8
"3904",1994,9,8,92.56,25.73,21.41,31.32,3.47,24.91
"3905",1994,9,9,89.12,27.06,20.51,2.9,2.66,24.55
"3906",1994,9,10,84.88,28.62,21.42,1.48,1.73,23.73
"3907",1994,9,11,88.31,27.89,21.66,12.32,2.33,23.9
"3908",1994,9,12,89.06,27.83,22.08,6.93,1.74,23.55
"3909",1994,9,13,88.56,27.84,21.56,5.26,2.88,25.23
"3910",1994,9,14,86.88,28.44,20.61,7.32,2.17,23.01
"3911",1994,9,15,90.12,27.2,21.38,6.59,1.96,22.86
"3912",1994,9,16,86.19,28.14,21.59,3.06,1.61,24.94
"3913",1994,9,17,80.25,29.95,21.75,3.67,1.3,23.97
"3914",1994,9,18,79.88,29.77,23.65,1.41,1.2,23.8
"3915",1994,9,19,77.94,30.76,22.65,5.94,1.43,24.56
"3916",1994,9,20,78.25,28.12,22.92,0.65,1.52,24.8
"3917",1994,9,21,80.81,29.04,21.79,6.14,1.8,25.15
"3918",1994,9,22,85,27.74,21.44,1.16,2.41,25.16
"3919",1994,9,23,79,30.83,20.19,1.08,1.8,24.73
"3920",1994,9,24,82.06,29.8,21.82,5.11,1.94,24.2
"3921",1994,9,25,85.44,28.82,20.17,1.02,2.37,24.35
"3922",1994,9,26,82.94,29.05,21.66,5.92,1.8,23.57
"3923",1994,9,27,83.44,28.43,21.85,8.12,2.03,24.42
"3924",1994,9,28,81.25,29.57,20.98,3.26,1.93,24.36
"3925",1994,9,29,79.88,29.9,21.41,3.57,1.97,24.1
"3926",1994,9,30,80.69,29.72,22.52,4.19,1.95,23.41
"3927",1994,10,1,82,30.27,21.74,7.74,1.82,24.53
"3928",1994,10,2,84.88,28.08,22.45,6.06,1.92,24.09
"3929",1994,10,3,85.88,27.87,21.76,20.43,2.3,24.06
"3930",1994,10,4,78,29.37,21.99,5.35,1.44,23.91
"3931",1994,10,5,73.31,30.55,22.19,0.54,1.59,23.97
"3932",1994,10,6,75,31.28,21.65,1.69,1.81,24.14
"3933",1994,10,7,79.81,31.26,21.48,1.33,2.14,23.44
"3934",1994,10,8,77.88,31.23,21.89,0.06,2.13,24.11
"3935",1994,10,9,69.19,32.5,21.84,0.04,1.84,24.56
"3936",1994,10,10,68.75,33.07,21.37,0.04,2.06,23.92
"3937",1994,10,11,74.06,32.09,20.48,0.04,2.22,22.89
"3938",1994,10,12,81.56,30.41,20.92,0.1,2.27,23.1
"3939",1994,10,13,75,30.41,22.88,0.29,1.36,23.97
"3940",1994,10,14,76.06,31.34,21.73,0.2,2.12,22.27
"3941",1994,10,15,81.25,29.62,21.62,1.66,2.11,23.19
"3942",1994,10,16,80.06,29.29,22.24,2.24,2.07,23.03
"3943",1994,10,17,74.44,30.56,21.58,2.32,1.77,24.43
"3944",1994,10,18,74.75,31.04,22.17,1.7,1.94,23.27
"3945",1994,10,19,76.75,31.34,22.54,0.63,1.87,22.15
"3946",1994,10,20,80.81,28.74,22.74,0.68,2.24,21.53
"3947",1994,10,21,74.31,32.62,21.84,0.47,2.12,22.3
"3948",1994,10,22,74.25,32.76,21.55,0.78,2.19,23.09
"3949",1994,10,23,74,32.21,21.69,0.05,2.25,22.34
"3950",1994,10,24,74.69,31.84,20.95,0.01,2.29,22.47
"3951",1994,10,25,75.81,30.62,22.64,0.13,1.59,21.91
"3952",1994,10,26,76.69,31.2,22.73,0.17,2.24,22.07
"3953",1994,10,27,73.19,30.22,21.57,0.08,1.89,21.94
"3954",1994,10,28,75.75,30.02,19.17,1.18,4.1,22.78
"3955",1994,10,29,73.44,31.38,20.42,0.55,2.59,22.33
"3956",1994,10,30,64.62,33.09,22.52,2.46,1.89,21.99
"3957",1994,10,31,59.81,32.91,20.28,0.92,2.17,22.7
"3958",1994,11,1,52,32.73,18.51,0,2.11,23.12
"3959",1994,11,2,54.94,32,20.25,0,1.84,22.66
"3960",1994,11,3,73.25,31.26,21.23,0,2.44,22.42
"3961",1994,11,4,73.25,32.55,21.14,0.02,2.35,23.48
"3962",1994,11,5,64.69,34.01,22.44,0.03,2.41,23.21
"3963",1994,11,6,66.56,34.02,22.84,0,2.65,21.92
"3964",1994,11,7,56.94,33.43,18.21,0,3.22,20.65
"3965",1994,11,8,52.25,33.15,16.21,0,2.89,21.52
"3966",1994,11,9,51.94,32.88,18.47,0,2.27,20.85
"3967",1994,11,10,53.25,33.12,17.48,0,3.11,21.69
"3968",1994,11,11,48.94,33.36,16.47,0,2.6,21.8
"3969",1994,11,12,49.62,33.81,16.73,0,2.73,20.9
"3970",1994,11,13,47.19,33.8,17.01,0,3.44,21.74
"3971",1994,11,14,43.06,33.31,17.17,0,2.75,20.93
"3972",1994,11,15,45.19,34.27,17.08,0,3.53,21.1
"3973",1994,11,16,42.56,34.34,16.26,0,2.84,21.12
"3974",1994,11,17,54,33.56,17.19,0,2.46,20.96
"3975",1994,11,18,49.19,33.43,18.55,0,3.03,21.53
"3976",1994,11,19,43,33.2,17.8,0,3.67,20.83
"3977",1994,11,20,44,33.63,17.83,0,3.84,20.68
"3978",1994,11,21,43.06,33.55,17.24,0,3.71,20.18
"3979",1994,11,22,43.31,33.67,17.48,0,4.06,20.11
"3980",1994,11,23,41.75,33.42,17.01,0,4.36,18.73
"3981",1994,11,24,38,32.83,16.72,0,4.61,17.27
"3982",1994,11,25,31.94,31.8,16.52,0,4.45,17.89
"3983",1994,11,26,32.81,31.92,14.81,0,3.95,19.09
"3984",1994,11,27,32.06,32.04,14.86,0,3.46,18.75
"3985",1994,11,28,33.25,32.93,14.85,0,3.17,18.68
"3986",1994,11,29,34.19,32.76,14.84,0,3.63,17.25
"3987",1994,11,30,33.12,33.81,15.26,0,3.77,17.95
"3988",1994,12,1,33.81,33.52,15.2,0,4.02,18.58
"3989",1994,12,2,32.81,32.82,15.26,0,4.23,19.59
"3990",1994,12,3,30.12,32.75,14.9,0,4.64,19.29
"3991",1994,12,4,25.5,32.46,14.11,0,4.61,18.25
"3992",1994,12,5,29.62,31.76,13.75,0,4.18,15.08
"3993",1994,12,6,25,32.11,13.95,0,4.3,16.06
"3994",1994,12,7,23.62,32.62,14.24,0,4.96,17.64
"3995",1994,12,8,25,32.72,14.89,0,5.34,16.74
"3996",1994,12,9,22.75,33.05,15.01,0,5.72,16.11
"3997",1994,12,10,22.12,32.68,14.81,0,5.36,16.23
"3998",1994,12,11,23.5,32.42,14.58,0,4.75,17.71
"3999",1994,12,12,24.25,33.69,14.85,0,4.9,16.58
"4000",1994,12,13,25.06,32.98,14.58,0,4.48,15.91
"4001",1994,12,14,24.75,33.05,14.32,0,4.03,14.74
"4002",1994,12,15,24.81,32.78,14.4,0,4.48,18.21
"4003",1994,12,16,23.38,31.89,14.25,0,5.3,16.11
"4004",1994,12,17,23.56,32.05,14.12,0,4.56,15.19
"4005",1994,12,18,24.5,32.8,15.3,0,5.45,16.45
"4006",1994,12,19,24.94,32.67,15.7,0,5.48,14.84
"4007",1994,12,20,26.31,33.61,14.88,0,4.89,15.66
"4008",1994,12,21,26.25,33.76,15.5,0,5.33,14.1
"4009",1994,12,22,24.5,34.01,16.58,0,5.26,13.87
"4010",1994,12,23,22.75,35.28,16.48,0,4.62,13.98
"4011",1994,12,24,21.94,35.13,16.08,0,4.42,14.25
"4012",1994,12,25,19.19,35.91,16.52,0,4.23,14.03
"4013",1994,12,26,20.94,36.86,17.05,0,4.21,12.95
"4014",1994,12,27,20.5,35.43,16.44,0,3.91,13.52
"4015",1994,12,28,18.19,35.11,16.43,0,4.77,13.18
"4016",1994,12,29,22.62,33.08,16.22,0,5.44,13
"4017",1994,12,30,23.75,32.38,15.48,0,4.68,13.37
"4018",1994,12,31,22.81,32.75,15.82,0,4.16,16.91
"4019",1995,1,1,23.06,32.88,16.01,0,4.56,13.46
"4020",1995,1,2,23.69,34.54,16.23,0,3.95,18.13
"4021",1995,1,3,24,34.6,17.41,0,4.48,17.48
"4022",1995,1,4,23.38,33.98,16.52,0,4.23,17.95
"4023",1995,1,5,21.88,34.37,15.8,0,2.96,17.06
"4024",1995,1,6,19.75,35.05,16.65,0,3.95,17.18
"4025",1995,1,7,21.19,34.78,16.11,0,3.82,17.45
"4026",1995,1,8,20.56,35.38,17.01,0,4.23,20.11
"4027",1995,1,9,20.19,35.54,17.26,0,3.91,21.47
"4028",1995,1,10,19.31,33.48,17.44,0,4.34,20.14
"4029",1995,1,11,18.06,30.76,16.24,0,5.53,17.02
"4030",1995,1,12,18.38,29.29,14.65,0,5.25,14.32
"4031",1995,1,13,19.12,32.71,15.04,0,3.32,16.3
"4032",1995,1,14,19.25,33.99,17.23,0,3.6,18.37
"4033",1995,1,15,14.94,33.69,17.34,0,5.37,17.1
"4034",1995,1,16,14.19,32.54,15.91,0,5.16,14.42
"4035",1995,1,17,15.81,32.62,15.67,0,5.27,13.67
"4036",1995,1,18,16.25,34.33,16.39,0,4.91,14.17
"4037",1995,1,19,16.81,34.99,16.82,0,5.38,14.41
"4038",1995,1,20,17.56,35.84,16.97,0,5.32,14.63
"4039",1995,1,21,20.56,35.55,17.18,0,5.51,14.73
"4040",1995,1,22,21.38,35,16.78,0,5.7,14.71
"4041",1995,1,23,21.06,34.2,16.71,0,5.61,18.57
"4042",1995,1,24,18.88,32.9,16,0,5.15,16.54
"4043",1995,1,25,18.69,32.4,14.46,0,5.21,14.7
"4044",1995,1,26,17.75,32.73,14.3,0,4.87,16.98
"4045",1995,1,27,16.31,34.33,14.81,0,5.12,19.47
"4046",1995,1,28,14.62,34.51,15.15,0,5.14,19.73
"4047",1995,1,29,13.75,35.27,14.88,0,4.31,18.67
"4048",1995,1,30,13.5,34.98,15.23,0,4.05,19.92
"4049",1995,1,31,14.12,35.07,16.44,0,4.25,21.23
"4050",1995,2,1,14.69,36.15,16.9,0,3.52,21.5
"4051",1995,2,2,16.06,34.94,17.55,0,5.37,22.49
"4052",1995,2,3,15.62,32.94,18.28,0,5.57,22.06
"4053",1995,2,4,12.12,32.78,16.87,0,5.54,20.16
"4054",1995,2,5,14.44,29.65,17.61,0,5.05,17.45
"4055",1995,2,6,18.88,28.63,17.22,0,4.69,19.67
"4056",1995,2,7,17.69,31.52,16.36,0,4.48,17.32
"4057",1995,2,8,17.25,31.61,14.48,0,4.67,18.63
"4058",1995,2,9,15.56,33.53,15.82,0,4.45,20.17
"4059",1995,2,10,14.12,36.13,16.81,0,3.73,20.68
"4060",1995,2,11,16.25,36.41,17.01,0,3.31,19.23
"4061",1995,2,12,19.25,37.71,18.83,0,1.9,19.26
"4062",1995,2,13,21.56,37.15,20.9,0,5.16,20.39
"4063",1995,2,14,15.75,35.37,18.53,0,5.25,17
"4064",1995,2,15,13.44,33.5,17.09,0,4.9,17.97
"4065",1995,2,16,12.44,32.89,17.05,0,5.41,19.09
"4066",1995,2,17,11.38,33.27,15.25,0,5.18,20.66
"4067",1995,2,18,14.06,35.05,15.65,0,4.92,20.67
"4068",1995,2,19,13.19,35.76,16.3,0,5.17,21.86
"4069",1995,2,20,12.69,36.5,18.09,0,5.4,20.52
"4070",1995,2,21,12.69,36.95,17.39,0,4.8,21.23
"4071",1995,2,22,13.69,36.34,17.74,0,4.68,21.09
"4072",1995,2,23,13.31,37.01,18.12,0,4.82,19.76
"4073",1995,2,24,14.62,36.77,18.78,0,5.37,20.02
"4074",1995,2,25,13.75,37.21,19.16,0,4.37,19.95
"4075",1995,2,26,12.19,37.7,18.5,0,4.46,20.15
"4076",1995,2,27,12.06,38.4,19.32,0,4.27,22.52
"4077",1995,2,28,12.69,39.69,20.76,0,5.34,22.65
"4078",1995,3,1,11.19,40.1,21.37,0,5.75,21.66
"4079",1995,3,2,11,39.35,20.4,0,4.94,20.61
"4080",1995,3,3,8.56,39.12,19.71,0,5.4,20.86
"4081",1995,3,4,8.56,39.26,19.48,0,4.28,20.55
"4082",1995,3,5,8.31,39.73,19.5,0,3.68,23.81
"4083",1995,3,6,9.81,37.81,21.87,0,3.45,20.51
"4084",1995,3,7,10.12,39.92,21.51,0,3.58,24.52
"4085",1995,3,8,9.5,41.49,22.87,0,4.02,24.23
"4086",1995,3,9,13.69,40.79,20.71,0,3.12,20.09
"4087",1995,3,10,12.06,41.18,21.52,0,4.37,20.41
"4088",1995,3,11,11.5,41.3,23.82,0,4.84,21.4
"4089",1995,3,12,11.19,42.03,24.37,0,3.49,20.31
"4090",1995,3,13,13.12,40.26,23.19,0,3.28,22.94
"4091",1995,3,14,14.25,41.7,25.24,0,2.13,23.5
"4092",1995,3,15,33.44,41.81,26.94,0,2.56,24.42
"4093",1995,3,16,21.25,43.12,26.77,0,2.69,22.53
"4094",1995,3,17,29.25,41.91,26.14,0.04,3.55,24.26
"4095",1995,3,18,49.44,35.55,27.73,0.54,5.82,24.95
"4096",1995,3,19,46.88,37.68,26.08,0.12,4.55,25.08
"4097",1995,3,20,37.31,37.83,25.96,0.04,1.48,22.79
"4098",1995,3,21,23.19,38.62,26.69,0,4.55,23.23
"4099",1995,3,22,18.56,39.12,25.15,0,4.44,22.74
"4100",1995,3,23,11.06,39.27,22.87,0,4.33,21.64
"4101",1995,3,24,12.06,38.96,23.24,0,5.75,21.23
"4102",1995,3,25,17.69,38.3,24.13,0,6.05,24.84
"4103",1995,3,26,29.88,35.7,24.72,0,4.41,25.02
"4104",1995,3,27,26.12,39.44,26.46,0,4.38,25.03
"4105",1995,3,28,17.44,40.32,24.99,0,4.77,22.24
"4106",1995,3,29,15.56,41.38,24.78,0,5.54,22.79
"4107",1995,3,30,14.31,40.5,25.57,0,4.83,22
"4108",1995,3,31,13.44,42.13,24.55,0,4.39,24.03
"4109",1995,4,1,14.94,42.61,26.39,0,3.37,23.45
"4110",1995,4,2,15.25,41.94,26.76,0.02,2.33,23.98
"4111",1995,4,3,13.31,39.23,25.01,0.01,4.21,23.65
"4112",1995,4,4,14.12,40.21,24.23,0,6.19,23.7
"4113",1995,4,5,15.94,39.67,24.06,0.05,5.77,21.46
"4114",1995,4,6,10.81,40.31,23.23,0,4.98,26.46
"4115",1995,4,7,11.25,38.93,22.69,0,3.62,21.71
"4116",1995,4,8,9.75,40.48,24.67,0,2.59,23.35
"4117",1995,4,9,11.12,41.98,23.51,0,3.13,24.04
"4118",1995,4,10,8.38,41.24,23.96,0,3.43,22.54
"4119",1995,4,11,17,39.73,23.94,0,3.05,20.31
"4120",1995,4,12,12.62,40,24.53,0,3.19,21.28
"4121",1995,4,13,13.62,38.82,24.61,0.08,2.77,20.96
"4122",1995,4,14,43.25,36.33,25.2,0.28,3.65,25.72
"4123",1995,4,15,45.69,37.26,26.5,0.08,3.97,25.23
"4124",1995,4,16,35.12,40.65,26.8,0.02,2.41,26.14
"4125",1995,4,17,38.94,38.81,28.44,0.16,3.85,24.64
"4126",1995,4,18,51,34.3,27.01,0.52,2.58,24.63
"4127",1995,4,19,45.44,39.91,26.27,0.73,3.98,24.35
"4128",1995,4,20,47.81,37.23,27.68,0.53,4.38,23.21
"4129",1995,4,21,51.62,37.79,26.31,2.32,4.92,23.2
