"","YEAR","MONTH","DAY","RHD","TMAX","TMIN","RAIN","WV","RAD"
"950",1986,8,7,66.88,33.12,22.23,5.66,3.27,20.21
"951",1986,8,8,81.5,28.29,23.09,6,3.56,20.89
"952",1986,8,9,72.56,32.11,21.98,0.71,3.73,23.09
"953",1986,8,10,73.81,31.19,21.56,7.98,2.65,20.17
"954",1986,8,11,68.88,32.97,22.5,0.74,2.52,19.71
"955",1986,8,12,68.06,32.79,22.76,7.49,2.07,23.23
"956",1986,8,13,69.62,33.07,21.88,3.43,2.57,21.63
"957",1986,8,14,69.81,32.54,21.81,4.81,2.04,23.41
"958",1986,8,15,66.88,33.57,22.11,4.52,2.15,23.5
"959",1986,8,16,68.62,33.88,22.38,2,3.05,23.74
"960",1986,8,17,73.75,32.23,22.55,5.49,3.19,22.46
"961",1986,8,18,75.62,31.2,22.87,19.98,2.81,23.12
"962",1986,8,19,73.94,31.71,21.57,2.58,3.52,21.24
"963",1986,8,20,71.25,32.58,22.3,1.17,2.84,22.75
"964",1986,8,21,72.25,31.61,22.72,12.17,2.44,23.49
"965",1986,8,22,67.38,32.06,22.4,6.45,2.8,22.78
"966",1986,8,23,73.5,32.24,22.04,9.06,2.57,24.7
"967",1986,8,24,73.06,32.87,22.45,6.04,1.77,24.47
"968",1986,8,25,70.12,33.14,22.28,0.37,2.72,24.13
"969",1986,8,26,75.31,29.9,21.9,4.9,3.23,22.98
"970",1986,8,27,75.5,32.74,21.04,4.87,3.31,22.08
"971",1986,8,28,80.25,29.87,21.93,5.46,3.48,22.46
"972",1986,8,29,73.06,31.47,21.9,12.31,1.64,25.47
"973",1986,8,30,73.56,31.01,22.05,5.33,1.47,25.58
"974",1986,8,31,86,27.89,22.78,12.16,2.47,25.16
"975",1986,9,1,77.44,31.01,21.34,0.06,2.52,25.19
"976",1986,9,2,78.38,30.39,21.54,8.13,3.22,20.39
"977",1986,9,3,74,31.9,21.43,6.46,2.49,25.22
"978",1986,9,4,83.12,29.71,22.33,9.43,2.58,25.4
"979",1986,9,5,82.25,29.44,22.11,6.41,2.65,25.54
"980",1986,9,6,75.88,30.56,21.45,2.36,1.87,24.86
"981",1986,9,7,75.31,30.34,22.1,4.69,2.17,25.23
"982",1986,9,8,76.19,32.25,21.48,2.51,3.04,24.19
"983",1986,9,9,83.12,29.13,22.44,15.83,2.44,22.36
"984",1986,9,10,77.44,31.65,21.45,5.27,2.48,24.9
"985",1986,9,11,71.06,33.05,21.6,2.78,2.83,22.75
"986",1986,9,12,74.38,31.35,21.42,0.98,2.3,24.95
"987",1986,9,13,66.94,33.43,21.97,0.38,1.81,23.88
"988",1986,9,14,68,33.58,21.76,1.83,2.67,23.08
"989",1986,9,15,69.94,33.46,21.74,1.54,2.91,21.14
"990",1986,9,16,74.38,31.36,22.61,0.41,3.84,24.06
"991",1986,9,17,69.44,33.26,21.97,1.03,3.59,21.71
"992",1986,9,18,71.5,32.55,21.6,20.77,2.33,21.67
"993",1986,9,19,72.94,31.61,22.05,11.18,2.39,24.83
"994",1986,9,20,79.19,30.04,21.51,5.61,2.62,24.07
"995",1986,9,21,90.5,24.98,21.82,13.9,5.55,24.77
"996",1986,9,22,79.5,28.19,21.23,2.7,1.51,23.15
"997",1986,9,23,69.19,32.02,21.52,3.18,1.58,24.1
"998",1986,9,24,72.38,32.85,22.08,0.4,2.34,21.76
"999",1986,9,25,72.5,33.37,22.26,12.79,2.19,24.51
"1000",1986,9,26,76.75,31.8,21.95,5.86,2.91,22.45
"1001",1986,9,27,75.06,31.98,21.9,5.63,3.2,21.38
"1002",1986,9,28,70.25,33.61,21.76,0.42,2.4,22.78
"1003",1986,9,29,69.88,34.32,22.37,0.72,2.49,22.74
"1004",1986,9,30,68.19,34.65,22.08,0.4,2.27,25.11
"1005",1986,10,1,69.44,33.64,22.73,0.6,2,24.89
"1006",1986,10,2,68.06,33.47,22.49,0.51,2.19,24.44
"1007",1986,10,3,72.31,32.99,22,4.71,2.94,24.65
"1008",1986,10,4,76.12,31.67,22.49,2.97,2.64,24.68
"1009",1986,10,5,71.81,33.26,21.18,4.91,2.43,24.71
"1010",1986,10,6,65.62,33.54,20.62,2.81,2.42,19.5
"1011",1986,10,7,56.44,33.64,20.48,1.18,2.32,20.9
"1012",1986,10,8,51.88,33.88,18.3,0.69,2.93,21.07
"1013",1986,10,9,45.5,33.97,20.13,0,1.41,20.74
"1014",1986,10,10,44.62,33.49,18.22,0,1.97,22.21
"1015",1986,10,11,43.81,34.55,20.87,0.07,2.21,23.13
"1016",1986,10,12,47.31,33.99,17.73,0.71,3.26,23.02
"1017",1986,10,13,37.88,33.97,17.08,0,2.16,21.09
"1018",1986,10,14,35.94,34.48,16.62,0,2.8,21.19
"1019",1986,10,15,41.75,34.8,19.08,0,2.59,21.2
"1020",1986,10,16,57.31,35.19,20.12,0.18,2.87,21.16
"1021",1986,10,17,63.94,34.44,22.62,0,2.99,22.57
"1022",1986,10,18,65.81,34.29,22.51,0.63,2.34,22.71
"1023",1986,10,19,68.81,32.22,23.42,5.38,2.58,24.29
"1024",1986,10,20,60.62,35,21.79,0.22,2.62,24.62
"1025",1986,10,21,46,35.26,19.15,0.06,3.51,22.33
"1026",1986,10,22,44.19,35.21,17.17,0.06,3.17,22.76
"1027",1986,10,23,51.5,35.13,20.12,0.16,2.09,21.56
"1028",1986,10,24,58.88,34.69,20.69,2.23,2.37,18.6
"1029",1986,10,25,59,34.26,22.22,0.25,2.16,20.97
"1030",1986,10,26,61.88,35.01,21.62,1.01,2.15,21.98
"1031",1986,10,27,56.44,33.63,23.35,1.83,1.59,21
"1032",1986,10,28,44.44,35.21,21.01,0.07,1.36,21.73
"1033",1986,10,29,53.06,32.84,20.68,0,2.04,23.41
"1034",1986,10,30,50.88,35.55,20.45,0,2.33,20.27
"1035",1986,10,31,52.81,35.74,19.9,0,2.65,21.95
"1036",1986,11,1,52.56,36.09,21.14,0,2.84,21.18
"1037",1986,11,2,53.06,35,22.01,0.22,2.21,23.01
"1038",1986,11,3,46.31,36.51,22.98,0.44,2.51,22.42
"1039",1986,11,4,55.5,35.88,21.67,1.84,2.55,21.95
"1040",1986,11,5,52.5,36.47,21.42,0.13,3.52,21.2
"1041",1986,11,6,51.56,35.4,21.45,2.55,3.07,21.8
"1042",1986,11,7,40.44,35.85,18.93,0,3.97,19.41
"1043",1986,11,8,36.12,34.64,16.51,0,3.53,20.37
"1044",1986,11,9,34.69,33.37,17.43,0,4.34,18.37
"1045",1986,11,10,33.94,32.83,18.19,0,5.05,18.02
"1046",1986,11,11,33.19,33.71,16.76,0,4.68,22.26
"1047",1986,11,12,29.69,32.23,16.81,0,4.45,20.65
"1048",1986,11,13,27.81,32.9,15.55,0,4.34,19.7
"1049",1986,11,14,30.31,32.67,15.11,0,4.03,16.79
"1050",1986,11,15,29.31,33.21,15.25,0,3.78,19.43
"1051",1986,11,16,30.94,33.98,15.76,0,3.51,18.32
"1052",1986,11,17,31.5,33.76,16.17,0.02,3.8,17.88
"1053",1986,11,18,34,34.35,16.8,0,3.35,17.44
"1054",1986,11,19,32.19,34.32,16.58,0,2.67,18.05
"1055",1986,11,20,30.06,34.09,17.29,0,2.51,17.38
"1056",1986,11,21,30.38,35.04,17.31,0.1,3.05,20.41
"1057",1986,11,22,30.44,35.25,17.14,0.01,2.84,17.88
"1058",1986,11,23,27.62,36.08,18.2,0.01,3.05,19
"1059",1986,11,24,22.62,33.48,20.29,0,4.8,17.33
"1060",1986,11,25,25.94,34.58,17.72,0,2.38,20.07
"1061",1986,11,26,30.38,35.77,18.56,0,2.38,16.9
"1062",1986,11,27,31.38,35.69,19.41,0.01,3.3,16.68
"1063",1986,11,28,26.62,34.02,18.06,0,4.74,15.31
"1064",1986,11,29,25.81,33.74,16.54,0,4.05,16.8
"1065",1986,11,30,27,33,16.51,0,4.56,15.42
"1066",1986,12,1,28.94,31.27,17.77,0,4.77,16.08
"1067",1986,12,2,30.69,32.45,17.34,0,5.43,13.44
"1068",1986,12,3,27.12,32.05,16.44,0,5.07,17.23
"1069",1986,12,4,23.75,30.43,15.88,0,5.73,15.21
"1070",1986,12,5,23.25,29.3,13.98,0,6.16,16.72
"1071",1986,12,6,25.81,28.98,12.3,0,4.95,14.44
"1072",1986,12,7,25.25,28.68,11.55,0,4.25,13.91
"1073",1986,12,8,24.81,29.56,11.18,0,4.01,13.78
"1074",1986,12,9,24.75,29.48,11.62,0,3.23,13.87
"1075",1986,12,10,24.25,30.65,12.19,0,3.52,13.44
"1076",1986,12,11,24.88,31.09,12.71,0,3.37,14.64
"1077",1986,12,12,24.88,31.65,12.36,0,3.59,15.62
"1078",1986,12,13,24.31,30.92,12.46,0,4.08,18.34
"1079",1986,12,14,23.62,31.16,13.44,0,4.84,14.46
"1080",1986,12,15,24.38,31.38,13.73,0,4.52,14.34
"1081",1986,12,16,23.69,29.61,17.23,0,4.04,17.62
"1082",1986,12,17,23.38,31.97,14.65,0,4.52,15.52
"1083",1986,12,18,20.5,29.94,14.75,0,5.8,12.81
"1084",1986,12,19,21.94,27.81,14.04,0,7.28,18.72
"1085",1986,12,20,24.5,27.73,12.23,0,6.29,19.59
"1086",1986,12,21,21.81,28.74,11.82,0,4.94,17.81
"1087",1986,12,22,20.94,30.33,11.3,0,3.86,16.83
"1088",1986,12,23,22.12,31.96,11.81,0,3.41,17.65
"1089",1986,12,24,24.19,33.85,12.94,0,3.24,14.38
"1090",1986,12,25,24.94,34.49,15.19,0,3.05,17.69
"1091",1986,12,26,23,34.58,16.83,0.08,4.36,17.38
"1092",1986,12,27,20.69,31.2,15.73,0.02,5.38,16.37
"1093",1986,12,28,20.62,31.48,15.59,0,4.95,18.08
"1094",1986,12,29,19.62,30.96,14.01,0,5.05,15.74
"1095",1986,12,30,19.94,31.3,13.81,0,5.8,16.93
"1096",1986,12,31,23.75,30.5,13.27,0,5.66,18.25
"1097",1987,1,1,21.25,30.8,12.49,0,4.66,20.23
"1098",1987,1,2,20.44,30.88,11.85,0,3.85,20.36
"1099",1987,1,3,21.06,31.88,12.15,0,3.7,20.87
"1100",1987,1,4,20,32.38,11.71,0,2.75,20.49
"1101",1987,1,5,19.19,32.71,12.88,0,4.26,20.33
"1102",1987,1,6,19.81,30.12,13.43,0,5.12,20.22
"1103",1987,1,7,22.94,29.86,12.95,0,4.35,19.48
"1104",1987,1,8,24.38,29.51,12.68,0,3.85,20.33
"1105",1987,1,9,22.31,31.48,12.94,0,3.89,20.24
"1106",1987,1,10,21.44,31.85,13.33,0,4.23,21
"1107",1987,1,11,21.75,33.44,13.26,0,3.54,21.84
"1108",1987,1,12,21.44,33.87,14.05,0,4.34,21.59
"1109",1987,1,13,20.5,34.39,14.06,0,4.7,21.27
"1110",1987,1,14,16.62,34.39,13.37,0,3.69,21.06
"1111",1987,1,15,17.31,34.07,12.98,0,3.43,21.11
"1112",1987,1,16,17.12,34.26,12.94,0,3.16,19.93
"1113",1987,1,17,16.31,35.27,13.5,0,2.79,22.43
"1114",1987,1,18,15.31,36.51,14.84,0,3.83,21.57
"1115",1987,1,19,15.5,36.58,14.58,0,3.69,21.85
"1116",1987,1,20,19.38,36.4,14.64,0,4.27,22.17
"1117",1987,1,21,20.31,36.55,16.01,0,4.93,22.97
"1118",1987,1,22,20.56,35.51,16.62,0,5.73,21.78
"1119",1987,1,23,22.12,34.05,16.13,0,5.87,21.97
"1120",1987,1,24,23.69,32.56,15.89,0,5.1,21.76
"1121",1987,1,25,22.25,31.91,15.86,0,4.69,21.57
"1122",1987,1,26,18.19,32.26,14.73,0,4.73,21.72
"1123",1987,1,27,17.94,32.75,13.77,0,5.25,21.83
"1124",1987,1,28,18.38,33.33,14.83,0,5.26,21.82
"1125",1987,1,29,19.56,33.81,15.37,0,4.34,21.78
"1126",1987,1,30,18.31,33.38,15.19,0,3.97,22.93
"1127",1987,1,31,15.31,34.9,13.82,0,3.38,21.8
"1128",1987,2,1,12.38,34.57,13.55,0,3.31,17.2
"1129",1987,2,2,13.38,34.69,13.9,0,3.38,16.56
"1130",1987,2,3,14.12,34.65,15.37,0,4.66,16.37
"1131",1987,2,4,16.5,35.69,16.73,0,4.6,18.27
"1132",1987,2,5,16.75,35.88,17.63,0,5.14,19.54
"1133",1987,2,6,15.94,35.74,17.48,0,4.95,20.05
"1134",1987,2,7,14.25,34.91,16.95,0,4.35,18.77
"1135",1987,2,8,13.06,33.71,15.79,0,5.16,17.44
"1136",1987,2,9,15.62,33.12,15.31,0,5.72,19.63
"1137",1987,2,10,18.81,33.26,14.39,0,3.72,19.81
"1138",1987,2,11,17.88,34.3,14,0,2.98,18.42
"1139",1987,2,12,15.44,36.26,16.12,0,2.34,18.41
"1140",1987,2,13,12.81,38.63,18.7,0,1.98,20.22
"1141",1987,2,14,14.88,37.96,18.08,0,2.43,19.82
"1142",1987,2,15,13.5,35.4,18.92,0,3.66,21.38
"1143",1987,2,16,12.81,37.03,18.91,0,5.01,20.24
"1144",1987,2,17,13,34.21,18.79,0,4.33,19.89
"1145",1987,2,18,11,34.45,18.96,0,3.83,19
"1146",1987,2,19,13.5,36.1,17.44,0,3.36,21.41
"1147",1987,2,20,10,36.54,19.27,0,3.81,21.66
"1148",1987,2,21,9.69,37.8,18.91,0,4.1,21.11
"1149",1987,2,22,9.88,39.18,19.83,0,4.68,20.26
"1150",1987,2,23,11.56,39.08,19.33,0,3.77,20.49
"1151",1987,2,24,12.62,39.72,19.38,0,3.45,22.07
"1152",1987,2,25,13.88,37.94,20.23,0,5.3,20.9
"1153",1987,2,26,13.88,36.71,18.74,0,4.38,21.86
"1154",1987,2,27,10.5,36.44,18.72,0,4.07,25.08
"1155",1987,2,28,12.62,34.01,17.81,0,5.62,22.01
"1156",1987,3,1,12.88,33.55,15.19,0,4.99,22.52
"1157",1987,3,2,13.56,34.62,14.53,0,5.08,22.01
"1158",1987,3,3,13.62,32.65,16.55,0,5.73,23.66
"1159",1987,3,4,15.62,33.55,16.26,0,4.43,24.62
"1160",1987,3,5,12.25,35.3,17.54,0,4.3,24.68
"1161",1987,3,6,10.75,36.71,17.21,0,3.93,24.69
"1162",1987,3,7,12.88,37.68,18.6,0,4.29,22.96
"1163",1987,3,8,11.88,36.26,19.76,0.02,4.97,25.99
"1164",1987,3,9,10.31,36.23,19.62,0.01,5.23,24.78
"1165",1987,3,10,10.12,36.19,18.76,0.51,5.15,23.93
"1166",1987,3,11,19.88,31.65,20.73,10.99,2.97,25.67
"1167",1987,3,12,20.31,35.95,18.48,0.01,3.4,25.04
"1168",1987,3,13,16.25,38.39,21.36,0,5.64,26.8
"1169",1987,3,14,16.5,39.08,21.04,0,5.25,25.49
"1170",1987,3,15,15.25,39.58,20.69,0,4.69,25.54
"1171",1987,3,16,15.62,39.94,20.23,0,2.24,21.92
"1172",1987,3,17,23.25,40.15,22.2,0,2.23,25.53
"1173",1987,3,18,12.44,41.23,23.57,0,2.09,25.79
"1174",1987,3,19,12.12,42.36,25.47,0,2.44,25.2
"1175",1987,3,20,18.94,42.4,23.73,0,2.38,26.33
"1176",1987,3,21,14.94,42.33,25.85,0,1.93,26.43
"1177",1987,3,22,38.25,40.3,25.92,0.02,2.99,26.3
"1178",1987,3,23,29.38,42.85,26.52,0,3.59,23.4
"1179",1987,3,24,37.94,39.6,26.28,0.09,4.64,22.78
"1180",1987,3,25,17.38,38.93,24.49,0.03,3.7,25.96
"1181",1987,3,26,17.12,35.77,26.33,0.03,3.51,24.62
"1182",1987,3,27,17.69,37.69,23.3,0.08,2.29,24.49
"1183",1987,3,28,19.44,38.33,25.93,0.28,4.01,24.75
"1184",1987,3,29,12.88,37.26,23.55,0.03,4.77,26.76
"1185",1987,3,30,13.94,40.15,23.58,0.01,2.62,25.01
"1186",1987,3,31,28,36.87,25.03,0.07,3.18,26.04
"1187",1987,4,1,31.31,39.23,26.13,0.02,2.84,25.42
"1188",1987,4,2,28.12,39.36,26.9,0.03,2.96,25.49
"1189",1987,4,3,27.5,39.86,26.99,0.04,3.67,25.55
"1190",1987,4,4,15.5,41.55,25.85,0,4.08,25.6
"1191",1987,4,5,10.69,41.57,25.19,0,6.23,26.48
"1192",1987,4,6,5.88,39.4,23.15,0,6.1,27.41
"1193",1987,4,7,6.69,38.09,19.33,0,5.46,26.74
"1194",1987,4,8,7.94,39.16,18.42,0,4.84,22.58
"1195",1987,4,9,10,39.65,19.69,0,5.13,25.81
"1196",1987,4,10,11,40.74,21.84,0.01,5.94,26.95
"1197",1987,4,11,8.75,41,22.55,0,5.95,25.76
"1198",1987,4,12,7.94,40.14,20.26,0,4.52,23.59
"1199",1987,4,13,7.31,37.6,21.87,0,2.05,26.33
"1200",1987,4,14,6.31,40.65,22.55,0,2.55,25.47
"1201",1987,4,15,6.06,41.24,22.48,0,2.41,26.06
"1202",1987,4,16,8.31,40.9,23.44,0,2.52,26.28
"1203",1987,4,17,11.56,39.98,25.76,0,2.44,21.78
"1204",1987,4,18,11,38.12,26.01,0,5.97,26.08
"1205",1987,4,19,12.44,38.05,24.48,0,6.23,25.01
"1206",1987,4,20,14.5,38.21,24.31,0,6.85,23.64
"1207",1987,4,21,11.81,38.73,23.51,0,5.91,26.42
"1208",1987,4,22,10.62,38.92,23.92,0,6.97,24.58
"1209",1987,4,23,10.75,39.41,23.69,0,6.82,25.36
"1210",1987,4,24,10.12,40.56,23.74,0,6.4,28.01
"1211",1987,4,25,8.5,39.94,24,0,7.82,25.06
"1212",1987,4,26,11.06,39.8,24.4,0,7.84,24
"1213",1987,4,27,8.19,39.69,23.48,0,7.55,21.56
"1214",1987,4,28,7.44,40.81,21.77,0,5.73,25.65
"1215",1987,4,29,7.31,41.78,22.9,0,5.32,23.62
"1216",1987,4,30,8.25,41.88,23.18,0,5.31,21.57
"1217",1987,5,1,8.81,42.55,23.92,0,6.02,22.17
"1218",1987,5,2,9.12,41.15,24.65,0,6.91,22.14
"1219",1987,5,3,8.38,41.67,22.82,0,5.29,22.16
"1220",1987,5,4,17.44,40.6,22.34,0,4.46,21.12
"1221",1987,5,5,28.19,41.81,26.16,0,3.99,21.06
"1222",1987,5,6,35.44,40.01,26.16,0.04,2.9,21.7
"1223",1987,5,7,22.12,42.29,27.38,0.08,2.77,21.24
"1224",1987,5,8,11,43.04,23.08,0,3.33,21.41
"1225",1987,5,9,10.88,42.85,23.01,0,3.47,21.31
"1226",1987,5,10,10.69,42.3,23.22,0.3,4.43,21.36
"1227",1987,5,11,24.12,41.62,25.57,0,2.47,20.99
"1228",1987,5,12,32,39.41,29.7,0.6,3.7,24.35
"1229",1987,5,13,30.56,41.32,27.15,0.53,3.38,21.11
"1230",1987,5,14,18.25,41.37,25.72,0.12,4.55,22.52
"1231",1987,5,15,15.75,42.16,24.94,0.03,4.59,21.42
"1232",1987,5,16,16.75,43.08,25.48,0.1,4.96,22.04
"1233",1987,5,17,19.25,43.73,26.46,0.39,4.57,22.48
"1234",1987,5,18,16.75,43.96,25.97,0,4.73,21.88
"1235",1987,5,19,15.75,42.39,25.66,1.27,3.71,21.88
"1236",1987,5,20,36.75,40.6,27.56,0.9,3.61,26.1
"1237",1987,5,21,41.5,37.99,28.38,3.34,2.78,26.11
"1238",1987,5,22,41.56,40.07,27.54,1.51,4.14,25.32
"1239",1987,5,23,46.31,38.19,27.7,2.4,5.1,24.31
"1240",1987,5,24,41.75,40.4,26.36,1.56,2.55,26.12
"1241",1987,5,25,39.38,40.69,28.01,1.1,3.32,24
"1242",1987,5,26,38.69,41.29,28.28,0,3.38,24.94
"1243",1987,5,27,33.06,42.52,26.95,0.86,2.57,24.22
"1244",1987,5,28,45.94,37.04,26.9,0.5,4.88,25.62
"1245",1987,5,29,44.56,39.4,26.08,0.47,4.65,26.17
"1246",1987,5,30,49.94,35.05,28.01,1.85,4.07,25.89
"1247",1987,5,31,63.25,30.37,24.83,12.75,3.61,25.83
"1248",1987,6,1,67,32.21,23.58,13.15,2.87,25.75
"1249",1987,6,2,74.06,28.65,24.48,9.65,2.87,25.72
"1250",1987,6,3,81.56,27.94,23.86,15.81,4.73,25.66
"1251",1987,6,4,73.06,29.75,22.53,12.98,3.15,25.63
"1252",1987,6,5,60.75,33.99,22.28,0.53,1.78,25.58
"1253",1987,6,6,45.19,37.55,24.8,0.5,1.79,24.85
"1254",1987,6,7,33.88,39.68,24.3,0.06,2.2,23
"1255",1987,6,8,38.56,40.09,23.58,0,3.45,20.62
"1256",1987,6,9,34.19,39.92,24.72,0.04,1.97,22.33
"1257",1987,6,10,33.25,40.26,22.09,0,3.27,23.1
"1258",1987,6,11,40.81,40.14,22.74,0.08,2.8,25.57
"1259",1987,6,12,35.88,41.19,24.35,0.66,3.04,25.25
"1260",1987,6,13,48,39.23,25.15,0.3,3.59,21.22
"1261",1987,6,14,50.31,37.63,25.49,0.05,4.23,20.81
"1262",1987,6,15,47.19,37.08,26.08,2.74,3.18,23.71
"1263",1987,6,16,47,38.18,23.98,1.31,3.25,22.76
"1264",1987,6,17,42.31,39.15,24.8,1.01,2.83,21.91
"1265",1987,6,18,45.25,38.55,24.12,3,2.95,21.19
"1266",1987,6,19,46.25,37.17,25.55,2.59,4.08,24.59
"1267",1987,6,20,46.88,38.77,24.29,1.14,3.51,25.79
"1268",1987,6,21,53,38.02,24.27,1.41,3.86,22.42
"1269",1987,6,22,56.31,36.33,25.4,4.15,3.92,20.73
"1270",1987,6,23,54.38,36.4,25.28,3,2.93,22.14
"1271",1987,6,24,50.81,38.19,25.24,1.42,2.57,23.78
"1272",1987,6,25,56,37.2,25.49,4.99,3.36,20.08
"1273",1987,6,26,55.88,37.15,25.27,4.38,2.62,24.22
"1274",1987,6,27,51.12,37.85,24.29,0.23,2.83,19.12
"1275",1987,6,28,59.88,31.6,25.38,2.69,4.43,23.79
"1276",1987,6,29,51.44,38.14,22.59,0.65,3.05,20.23
"1277",1987,6,30,44,39.3,24.06,1.26,4.01,22.28
"1278",1987,7,1,55.38,36.49,23.14,0.42,4.9,22.96
"1279",1987,7,2,43.06,37.8,25.19,2.16,4.11,25.57
"1280",1987,7,3,40.56,38.83,23.26,0.26,2.91,25.28
"1281",1987,7,4,42.12,38.98,23.82,2.32,3.21,25.44
"1282",1987,7,5,51.69,38.67,24.98,1.54,4.05,25.04
"1283",1987,7,6,50,37.66,26.49,0.01,2.89,25.77
"1284",1987,7,7,48.5,39.46,26.03,2.87,2.59,23.11
"1285",1987,7,8,62.44,34.62,24.82,6.67,4.95,24.94
"1286",1987,7,9,55.25,37.9,24.73,0.19,4.64,24.94
"1287",1987,7,10,57,35.84,24.63,4.72,2.52,24.27
"1288",1987,7,11,62.69,34.08,25.01,8.77,3.31,26.57
"1289",1987,7,12,71.94,32.08,24.63,7.28,3.91,26.65
"1290",1987,7,13,63.75,34.98,23.05,2.3,3.45,23.61
"1291",1987,7,14,59,36.03,23.3,3.54,3.38,21.4
"1292",1987,7,15,66.06,35.94,23.12,10.41,3.75,24.95
"1293",1987,7,16,72.62,30.11,23.34,62.95,3.15,24.46
"1294",1987,7,17,83.88,29.25,22.42,94.9,2.89,25.61
"1295",1987,7,18,79.69,31.05,22.76,24.48,2.85,22.96
"1296",1987,7,19,89.81,28.46,23.05,96.07,3.43,24.78
"1297",1987,7,20,81.31,30.21,22.18,1.41,3.05,26.53
"1298",1987,7,21,73.88,31.99,22.17,0.89,1.76,22.62
"1299",1987,7,22,75.06,31.92,22.3,0,2.66,25.45
"1300",1987,7,23,77.62,31.51,22.87,1.13,3.94,26.78
"1301",1987,7,24,78.69,30.62,22.28,2.91,3.02,26.22
"1302",1987,7,25,76.5,31.69,21.9,7.83,2.37,25.75
"1303",1987,7,26,77.25,32.38,22.55,3.27,3.29,25.85
"1304",1987,7,27,67.94,32.31,22.76,0.97,2.85,24.19
"1305",1987,7,28,69.38,33.44,22.73,2.53,2.79,25.7
"1306",1987,7,29,78.56,31.42,23.03,18.29,3.2,25.05
"1307",1987,7,30,76.75,32.21,24.04,3.49,2.45,24.83
"1308",1987,7,31,76.75,31.05,22.97,2.26,2.19,26.85
"1309",1987,8,1,74.81,30.48,22.83,1.32,1.77,24.74
"1310",1987,8,2,74.31,31.92,22.29,0.85,2.77,25.57
"1311",1987,8,3,77.62,30.38,22.63,2.1,1.84,22.08
"1312",1987,8,4,70.75,32.64,23.45,1.91,1.63,22.36
"1313",1987,8,5,69.94,33.76,23.29,0.11,2.8,19.6
"1314",1987,8,6,73.25,32.37,23.23,1.54,2.48,23.22
"1315",1987,8,7,78.31,30.19,22.97,0.92,3.12,21.52
"1316",1987,8,8,78.38,29.81,22.91,0.76,3.17,20.45
"1317",1987,8,9,73.94,31.83,21.53,0.59,2.3,20.24
"1318",1987,8,10,74.56,31.78,22.6,2.28,2.89,23.39
"1319",1987,8,11,84,29.54,22.35,4.18,3.92,22.15
"1320",1987,8,12,81.19,29.65,22.62,4.48,2.71,24.3
"1321",1987,8,13,83.25,28.52,22.29,4.83,2.14,24.16
"1322",1987,8,14,80.56,30.27,21.85,1.66,1.98,23.05
"1323",1987,8,15,79.56,30.19,21.85,1.19,3.16,24.43
"1324",1987,8,16,73.06,32.29,21.91,0.18,1.84,26.24
"1325",1987,8,17,72.81,31.86,22.77,0.91,2.52,21.43
"1326",1987,8,18,75.19,32.12,22.55,2.6,2.26,25.34
"1327",1987,8,19,80.75,28.98,23.25,0.74,2.43,25.47
"1328",1987,8,20,74.75,32.08,21.37,0.82,2.2,25.15
"1329",1987,8,21,76.25,31.18,22.96,1.05,3.19,25.16
"1330",1987,8,22,76.19,31.71,22.43,1.44,2.7,25.37
"1331",1987,8,23,71.94,32.54,22.04,1.78,2.58,23.31
"1332",1987,8,24,77,31.27,22.01,3.75,3.16,25.42
"1333",1987,8,25,71.5,33.4,21.94,0.85,2.3,24.6
"1334",1987,8,26,73,32.44,23.31,0.48,2.5,22.27
"1335",1987,8,27,73.25,31.71,22.53,3.65,2.29,25.3
"1336",1987,8,28,69.69,31.99,24.27,4.57,1.37,23.62
"1337",1987,8,29,71.5,33.11,22.84,0.98,2.43,22.76
"1338",1987,8,30,73.06,33.13,22.55,2.38,2.85,23.09
"1339",1987,8,31,75.12,32.33,22.51,4.6,2.98,24.79
"1340",1987,9,1,75.19,30.87,22.62,1.87,3.38,25.17
"1341",1987,9,2,70.38,32.93,22.8,4.71,2.55,23.23
"1342",1987,9,3,73.62,32.2,23.25,3.48,1.75,25
"1343",1987,9,4,74.5,32.51,23.35,5.08,2.18,24.93
"1344",1987,9,5,73.88,33.11,22.89,2.84,2.65,23.48
"1345",1987,9,6,75.94,31.83,22.99,1.56,2.55,25.25
"1346",1987,9,7,72.31,32.14,22.41,5.31,2.16,24.87
"1347",1987,9,8,68.44,32.73,22.8,1.67,1.89,24.89
"1348",1987,9,9,67.5,34.41,21.95,2.49,2.62,24.94
"1349",1987,9,10,70.12,33.8,22.84,4.26,2.78,24.64
"1350",1987,9,11,74,34.05,22.65,5.59,4.05,21.58
"1351",1987,9,12,80.31,28.94,23.68,1.19,2.91,24.94
"1352",1987,9,13,64.38,33.56,22.01,0.58,1.67,24.71
"1353",1987,9,14,63.19,35.21,21.74,0.92,2.01,22.71
"1354",1987,9,15,62.06,35.87,22.75,0.27,2.31,22.36
"1355",1987,9,16,71.25,34.15,22.93,1.89,3.34,24.08
"1356",1987,9,17,72.62,32.64,23.02,1.04,2.29,24.12
"1357",1987,9,18,70.25,34.11,22.84,1,3.58,25.7
"1358",1987,9,19,75.5,31.69,23.37,1.12,2.84,25.28
"1359",1987,9,20,66.38,33.23,23.69,0.1,2.46,24.97
"1360",1987,9,21,63.69,34.81,22.79,0.48,2.34,24.81
"1361",1987,9,22,64.19,33.58,24.5,0.22,3.01,25.38
"1362",1987,9,23,67.06,34.23,23.04,0.99,2.27,23.85
